sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
00141,2019,07,2019-07,bbc_news_tv,control,"i remember the protests and i remember not saving in, and the person who saved my life said, if jeremy hunt had had his way and that hospital had closed down, and i had a double lung infection, seconds from dying, he said, the next a&e is too far away.",neutral,0,0.9846174716949463
00142,2019,07,2019-07,bbc_news_tv,control,"but it views them with suspicion from the outset, and it’s sickening when faced with such serious allegations as people’s deaths - the government took so long to admit theirfailure to send their own independent reviewer documents that ministers knew would have linked the fitness for work tests with the deaths of disabled benefit claimants.",negative,-1,0.9988285899162292
00143,2019,06,2019-06,bbc_news_tv,control,"we have been hearing these positive words over the past 24 hours, these positive words over the past 2a hours, particularly from the 24 hours, particularty from the mexican 2a hours, particularly from the mexican president, saying time and time again they wanted to come to a conclusion but wanted to keep a friendly relationship with america and all the talks around these negotiations has been to to bring the on board and to show that mexico that that but mexico has been doing to to resolve the problems.",neutral,0,0.9980644583702087
00144,2019,06,2019-06,bbc_news_tv,control,those are two different things and scientists from different fields can scientists from different fields ran look at scientists from different fields can look at the same data and come to different conclusions.,negative,-1,0.9916796088218689
00145,2019,06,2019-06,bbc_news_tv,control,"we have been hearing these positive words over the last 24 hours, these positive words over the last 2a hours, particularly from mexico’s 24 hours, particularty from mexico’s president in 2a hours, particularly from mexico’s president in which he was saying time and time again that they wanted to come to a conclusion, they wanted to keep a friendly relationship with america, and certainly all the talk around these negotiations has been to and bring the united states on board and to show that mexico has been trying to address these problems.",neutral,0,0.9968132376670837
00146,2019,06,2019-06,bbc_news_tv,control,those are two different things and scientists from different fields ran and scientists from different fields can look at the same ran look at the same data can look at the same data and come to different conclusions.,neutral,0,0.9025037288665771
00147,2019,03,2019-03,bbc_news_tv,control,"witnesses, local reports say the driver was shutting out that he wanted to kill himself and he wanted to stop deaths at sea, this of course wanted to stop deaths at see, this of course in the background of italrs of course in the background of italy’s migrant crisis, at a time italrs migrant crisis, at a time when the italy’s migrant crisis, at a time when the populist government here has closed italrs ports to boats, has closed italy’s ports to boats, which have been trying to rescue migrants.",negative,-1,0.9984012246131897
00148,2019,03,2019-03,bbc_news_tv,control,"the prime minister, jacinda ardern, as you 5“- prime minister, jacinda ardern, as you say, speaking here in new zealand in the past hour, saying that these measures, very strict measures, will in her words prevent an act of terror.",negative,-1,0.9535625576972961
00149,2019,03,2019-03,bbc_news_tv,control,"the prime minister, jacinda ardern, as you say, speaking here in new zealand in the past hour, saying that these measures, very strict measures, will in her words, ""prevent an act of terror.",negative,-1,0.9871156215667725
00150,2019,03,2019-03,bbc_news_tv,control,"the prime minister, jacinda ardern, as you say, speaking here in new zealand in the past hour, saying that these measures, very strict measures, will in her words, ""prevent an act of terror.",negative,-1,0.9871156215667725
00151,2019,11,2019-11,bbc_news_tv,control,"it’s possible to condense it, there are certain rules about it, there are certain mles about when it, there are certain rules about when votes on queen speech are held and those votes helped - track tape is initiated.",neutral,0,0.9849222898483276
00152,2019,11,2019-11,bbc_news_tv,control,"if the government and mp5 are willing to change that, it are willing to change that, it might be that they can make a change might be that they ran make a change to the might be that they can make a change to the rules temporarily in order to to the mles temporarily in order to condense to the rules temporarily in order to condense things.",negative,-1,0.9863693714141846
00153,2019,11,2019-11,bbc_news_tv,control,this congregation feels the migrants“ this congregation feels the migrants’ deaths more keenly than migrants“ deaths more keenly than most.,neutral,0,0.9982813596725464
00154,2019,10,2019-10,bbc_news_tv,control,"given that the are still sounding pretty negative about this, i am told that nigel dodds was seen with the prime minister 3 short with the prime minister a short while ago, with the prime minister 3 short while ago, but so far they are whila ago, but so far they are pretty while ago, but so far they are pretty negative.",negative,-1,0.9994947910308838
00155,2019,10,2019-10,bbc_news_tv,control,now this setback effectively rules out no deal and requires him mles out no deal and requires him to send a rules out no deal and requires him to send a letter he said he would never send.,negative,-1,0.999491810798645
00156,2019,09,2019-09,bbc_news_tv,control,"now, the first time i had breast cancer it was triple negative, but in those days it wasn’t even called triple negative, theyjust called it invasive cancer.",negative,-1,0.9980778694152832
00157,2019,12,2019-12,bbc_news_tv,covid,"but they say they have rules in place through financial mles in place through financial fair play rules in place through financial fair play system which they uphold, they have already find one club, they have already find one dub, birmingham they have already find one club, birmingham city, and they are looking at sheffield wednesday at the moment, but sheffield wednesday say they haven’t done anything wrong.",neutral,0,0.9901798963546753
00158,2019,12,2019-12,bbc_news_tv,covid,the say they have these rules and they uphold them and they mles and they uphold them and they vigorously rules and they uphold them,neutral,0,0.9976068735122681
