sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
00174,2020,04,2020-04,BBC News TV,care homes in britain say they’re at risk of becoming overwhelmed if covid-19 cases continue to spread through their homes.,negative,-1,0.8430762887001038
00175,2020,04,2020-04,BBC News TV,it comes after at least 13 residents at a care home in glasgow died after a suspected coronavirus outbreak.,negative,-1,0.9307167530059814
00176,2020,04,2020-04,BBC News TV,"the country’s biggest charitable care provider, , has confirmed suspected cases in over half of its facilities.",neutral,0,0.7155149579048157
00177,2020,04,2020-04,BBC News TV,"let’s talk now to sam monaghan, of , who says in their 220 homes one in ten staff are now unable to work because of the virus.",negative,-1,0.7893545627593994
00178,2020,04,2020-04,BBC News TV,"sam monaghan, how desperate is the situation becoming in care homes?",negative,-1,0.8206733465194702
00179,2020,04,2020-04,BBC News TV,very situation becoming in care homes?,neutral,0,0.7067906856536865
00180,2020,04,2020-04,BBC News TV,there is in the equipment and the testing to make sure we don’t have spread of coronavirus.,neutral,0,0.7209697365760803
00181,2020,04,2020-04,BBC News TV,"our staff, who are on the second front line, are unabla to are on the second front line, are unable to do the job they are being asked to do in terms of caring for asked to do in terms of raring for peopla with asked to do in terms of caring for people with covid-19.",negative,-1,0.7593092322349548
00182,2020,04,2020-04,BBC News TV,that’s peopla with covid-19.,neutral,0,0.8655380010604858
00183,2020,04,2020-04,BBC News TV,that’s interesting people with covid-19.,positive,1,0.8403440117835999
00184,2020,04,2020-04,BBC News TV,"i wonder how many residents in your 220 homes have of covid-19 or have tested positive, if they have been able to get a test for covid-19?",neutral,0,0.8781656622886658
00185,2020,04,2020-04,BBC News TV,"yes, we have had 13 residents who have sadly died and we have 80 people who have died and we have 80 peopla who have died but died and we have 80 people who have died but we haven’t been able to confirm whether that has been the result of the virus but there have been strong suspicions it has.",negative,-1,0.8109174966812134
00186,2020,04,2020-04,BBC News TV,we currently have 43 residents who have testing positive for covid-19 but we have another 346 who are not confirmed.,neutral,0,0.81000816822052
00187,2020,04,2020-04,BBC News TV,"sadly, last week we lost one of our staff members and we have another staff member in hospital at the moment.",negative,-1,0.8919554352760315
00188,2020,04,2020-04,BBC News TV,"how has that been since the social distancing guidelines were brought in, edith?",neutral,0,0.8513022661209106
00189,2020,04,2020-04,BBC News TV,"well, i mean there are a few changes, so my kind of regular care schedule was stretched and altered and different people coming because obviously some peopla coming because obviously some carers people coming because obviously some carers were going into isolation and going off sick and couldn’t risk coming.",negative,-1,0.5704975128173828
00190,2020,04,2020-04,BBC News TV,"ifelt like yes, ijust felt like there was no point me social distancing and staying on lockdown when i had this big risk of front line workers coming into my home, and i think i found it quite anxious",negative,-1,0.8133705258369446
00191,2020,04,2020-04,BBC News TV,"and we don’t know how long it will last, but at least as a household now we ran just stay in but at least as a household now we can just stay in isolation because otherwise i would not have a choice, i would still be in my flat and i would still be in my ﬂat",neutral,0,0.6425285935401917
00192,2020,04,2020-04,BBC News TV,"and sam monaghan, thank you for telling us about the situation in your care homes.",positive,1,0.7280067801475525
00193,2020,04,2020-04,BBC News TV,cleariy an situation in your care homes.,neutral,0,0.7255244851112366
00194,2020,04,2020-04,BBC News TV,he says is the boss he has run all he says is the boss he has all the suppliers he says is the boss he has run all the suppliers and the government hotline and still cannot get personal protective equipment for people working in care homes with peopla working in rare homes with many elderty people working in care homes with many elderly people.,negative,-1,0.7369462847709656
00195,2020,04,2020-04,BBC News TV,you may remember last week we spoke to ann andrew who runs four small care homes in and stockport.,neutral,0,0.8023636937141418
00196,2020,04,2020-04,BBC News TV,"our wholesale business booker is better set up to meet the needs of customers with larger orders for their businesses, and booker has been in touch with arm to set up accounts for her care homes.",positive,1,0.7189163565635681
00197,2020,04,2020-04,BBC News TV,with me to answer some of the questions you’ve been sending in on coronavirus is bharat pankhania.,neutral,0,0.8904225826263428
00198,2020,04,2020-04,BBC News TV,how can how canl how can i speak to a during this pandemic?,negative,-1,0.5534384846687317
00199,2020,04,2020-04,BBC News TV,"i am shielding my father, who has cancer, and i have questions about that.",negative,-1,0.6440004706382751
00200,2020,04,2020-04,BBC News TV,are people who use mobile phones at risk of getting coronavirus?,negative,-1,0.6480122208595276
00201,2020,04,2020-04,BBC News TV,when out shopping i see peopla wearing coronavirus?,neutral,0,0.7533490657806396
00202,2020,04,2020-04,BBC News TV,"it’s quite obvious, isn’t it, that this poses a risk of transmission from dirty phones to the face, the mouth, the nose to infection and therefore i would advise, yes, please make sure that you frequently, not occasionally, frequently wipe your mobile phone down with ordinary wipes.",negative,-1,0.7799770832061768
00203,2020,04,2020-04,BBC News TV,"keep it clean because clearly it is a dean because dearty it is a conduit clean because clearly it is a conduit from picking up infection from somewhere onto the phone, onto your mouth.",negative,-1,0.7026914954185486
00204,2020,04,2020-04,BBC News TV,that is very your distance away from your mum because you are bringing potential infection into the strategy are some way off and one would hope borisjohnson would be fully recovered by then.,negative,-1,0.661517322063446
00205,2020,04,2020-04,BBC News TV,"if his are getting worse than getting better, the sorts of things that would be happening in hospital, he would have chest x-rays, possibly a scan of his lungs, a range of blood tests, and peopla lungs, a range of blood tests, and peoplo would lungs, a range of blood tests, and people would be monitoring his vital observations, his pulse and breathing rate, and also, quite likely, what is called the oxygen saturation which is a marker how well the lungs are functioning in terms of getting oxygen into your blood.",negative,-1,0.7081528902053833
00206,2020,04,2020-04,BBC News TV,"the president also predicted that the is nearing the peak of the outbreak, saying he could see light at the end of the tunnel.",neutral,0,0.6000251173973083
00207,2020,04,2020-04,BBC News TV,"new york city, still the epicentre of the corona -- coronavirus outbreak in america.",neutral,0,0.587028980255127
00208,2020,04,2020-04,BBC News TV,"as the death toll rises and officials warn they are running out of equipment, the country braces for a major escalation of the pandemic.",negative,-1,0.9110229015350342
00209,2020,04,2020-04,BBC News TV,"latest figures suggests the rate of new infections in new york is slowing down, although officials say it is too early to say whether the fall in cases is significa nt.",neutral,0,0.673444926738739
